ID,Name,OVR,Original Position,Functional Role,Is Primary Functional Role,Is Official Alternative Functional Role,Is Officially Eligible,Role Suitability Probability
228645,Lukas Görtler,72,Central Midfielder,Winger,False,False,False,0.03681044094627704
233178,Mats Köhlert,72,Left Back,Attacking Midfielder,False,False,False,0.009129330235098609
233178,Mats Köhlert,72,Left Back,Center Back,False,False,False,5.021010257712829e-06
233178,Mats Köhlert,72,Left Back,Central Midfielder,False,False,False,0.017209933586153706
233178,Mats Köhlert,72,Left Back,Defensive Midfielder,False,False,False,0.005840706319795625
233178,Mats Köhlert,72,Left Back,Fullback,True,False,True,0.7852570260179939
233178,Mats Köhlert,72,Left Back,Striker,False,False,False,2.0381973038064602e-05
233178,Mats Köhlert,72,Left Back,Wide Midfielder,False,True,True,0.15406011665153946
233178,Mats Köhlert,72,Left Back,Winger,False,False,False,0.0284774842061231
234795,Antoine Bernede,72,Central Midfielder,Attacking Midfielder,False,False,False,0.06528421673725214
234795,Antoine Bernede,72,Central Midfielder,Center Back,False,False,False,0.00010637375974929042
234795,Antoine Bernede,72,Central Midfielder,Central Midfielder,True,False,True,0.6577149878447893
234795,Antoine Bernede,72,Central Midfielder,Defensive Midfielder,False,True,True,0.27574012501329215
234795,Antoine Bernede,72,Central Midfielder,Fullback,False,False,False,0.00041729659660194086
234795,Antoine Bernede,72,Central Midfielder,Striker,False,False,False,0.0001340107945952099
234795,Antoine Bernede,72,Central Midfielder,Wide Midfielder,False,False,False,0.00046270923714054646
234795,Antoine Bernede,72,Central Midfielder,Winger,False,False,False,0.0001402800165794449
241937,Abdou Harroui,72,Central Midfielder,Attacking Midfielder,False,True,True,0.2169438159176654
241937,Abdou Harroui,72,Central Midfielder,Center Back,False,False,False,9.779368379938555e-05
241937,Abdou Harroui,72,Central Midfielder,Central Midfielder,True,False,True,0.47223929699731315
241937,Abdou Harroui,72,Central Midfielder,Defensive Midfielder,False,True,True,0.1357665714938072
241937,Abdou Harroui,72,Central Midfielder,Fullback,False,False,False,0.03794463663281784
241937,Abdou Harroui,72,Central Midfielder,Striker,False,False,False,0.002087120163573217
241937,Abdou Harroui,72,Central Midfielder,Wide Midfielder,False,False,False,0.09715393548155173
241937,Abdou Harroui,72,Central Midfielder,Winger,False,False,False,0.03776682962947208
254048,Facundo Waller,72,Left Midfielder,Attacking Midfielder,False,False,False,0.10082770685079262
254048,Facundo Waller,72,Left Midfielder,Center Back,False,False,False,0.00035271717581631816
254048,Facundo Waller,72,Left Midfielder,Central Midfielder,False,True,True,0.2944081689496271
254048,Facundo Waller,72,Left Midfielder,Defensive Midfielder,False,False,False,0.07453385197915675
254048,Facundo Waller,72,Left Midfielder,Fullback,False,True,True,0.3447272637392138
254048,Facundo Waller,72,Left Midfielder,Striker,False,False,False,0.0008311355980578259
254048,Facundo Waller,72,Left Midfielder,Wide Midfielder,True,False,True,0.1418512258037505
254048,Facundo Waller,72,Left Midfielder,Winger,False,True,True,0.04246792990358498
190199,Óscar Sielva,72,Central Midfielder,Attacking Midfielder,False,False,False,0.03135868136161214
190199,Óscar Sielva,72,Central Midfielder,Center Back,False,False,False,0.00014449151168594902
190199,Óscar Sielva,72,Central Midfielder,Central Midfielder,True,False,True,0.5367611266830584
190199,Óscar Sielva,72,Central Midfielder,Defensive Midfielder,False,True,True,0.43123983827959905
190199,Óscar Sielva,72,Central Midfielder,Fullback,False,False,False,0.0001910173520840626
190199,Óscar Sielva,72,Central Midfielder,Striker,False,False,False,0.00015808458104344555
190199,Óscar Sielva,72,Central Midfielder,Wide Midfielder,False,False,False,9.656589568250539e-05
190199,Óscar Sielva,72,Central Midfielder,Winger,False,False,False,5.019433523444689e-05
205633,Lucas Castro,72,Attacking Midfielder,Attacking Midfielder,True,False,True,0.24150132102561583
205633,Lucas Castro,72,Attacking Midfielder,Center Back,False,False,False,0.0010830658251032928
205633,Lucas Castro,72,Attacking Midfielder,Central Midfielder,False,True,True,0.5336890052175198
205633,Lucas Castro,72,Attacking Midfielder,Defensive Midfielder,False,False,False,0.1348777464627166
205633,Lucas Castro,72,Attacking Midfielder,Fullback,False,False,False,0.020631713561600415
205633,Lucas Castro,72,Attacking Midfielder,Striker,False,False,False,0.045095564486209556
205633,Lucas Castro,72,Attacking Midfielder,Wide Midfielder,False,False,False,0.013372189051857946
205633,Lucas Castro,72,Attacking Midfielder,Winger,False,False,False,0.009749394369376484
217338,Jari Vandeputte,72,Central Midfielder,Attacking Midfielder,False,True,True,0.25309419216809115
217338,Jari Vandeputte,72,Central Midfielder,Center Back,False,False,False,1.933378464685685e-07
217338,Jari Vandeputte,72,Central Midfielder,Central Midfielder,True,False,True,0.7013501197398853
217338,Jari Vandeputte,72,Central Midfielder,Defensive Midfielder,False,False,False,0.012615247199714394
217338,Jari Vandeputte,72,Central Midfielder,Fullback,False,False,False,0.0013547817768450993
217338,Jari Vandeputte,72,Central Midfielder,Striker,False,False,False,8.159866616831463e-05
217338,Jari Vandeputte,72,Central Midfielder,Wide Midfielder,False,True,True,0.021442440327329067
217338,Jari Vandeputte,72,Central Midfielder,Winger,False,False,False,0.010061426784120269
232081,Richie Laryea,72,Right Midfielder,Attacking Midfielder,False,False,False,0.034293616297708655
232081,Richie Laryea,72,Right Midfielder,Center Back,False,False,False,2.4188180302905208e-05
232081,Richie Laryea,72,Right Midfielder,Central Midfielder,False,False,False,0.02875542097880684
232081,Richie Laryea,72,Right Midfielder,Defensive Midfielder,False,False,False,0.010944312441861946
232081,Richie Laryea,72,Right Midfielder,Fullback,False,True,True,0.22984955631969797
232081,Richie Laryea,72,Right Midfielder,Striker,False,False,False,0.00048383526074444904
232081,Richie Laryea,72,Right Midfielder,Wide Midfielder,True,False,True,0.5852767498240045
232081,Richie Laryea,72,Right Midfielder,Winger,False,False,False,0.11037232069687271
240020,Ricardo Mangas,72,Left Midfielder,Attacking Midfielder,False,False,False,0.039994730881230865
240020,Ricardo Mangas,72,Left Midfielder,Center Back,False,False,False,0.0004422884764413389
240020,Ricardo Mangas,72,Left Midfielder,Central Midfielder,False,False,False,0.05112108640046675
240020,Ricardo Mangas,72,Left Midfielder,Defensive Midfielder,False,False,False,0.011738943577966296
240020,Ricardo Mangas,72,Left Midfielder,Fullback,False,True,True,0.42841340235402675
240020,Ricardo Mangas,72,Left Midfielder,Striker,False,False,False,0.006541166945576927
240020,Ricardo Mangas,72,Left Midfielder,Wide Midfielder,True,False,True,0.3718326340286865
240020,Ricardo Mangas,72,Left Midfielder,Winger,False,True,True,0.08991574733560449
241238,Jessy Deminguet,72,Central Midfielder,Attacking Midfielder,False,False,False,0.2789066059034663
241238,Jessy Deminguet,72,Central Midfielder,Center Back,False,False,False,2.0109487445374646e-05
241238,Jessy Deminguet,72,Central Midfielder,Central Midfielder,True,False,True,0.6406676008628753
241238,Jessy Deminguet,72,Central Midfielder,Defensive Midfielder,False,True,True,0.04602611351803268
241238,Jessy Deminguet,72,Central Midfielder,Fullback,False,False,False,0.003531031295418743
241238,Jessy Deminguet,72,Central Midfielder,Striker,False,False,False,0.00022008539311992972
241238,Jessy Deminguet,72,Central Midfielder,Wide Midfielder,False,False,False,0.023339373422787375
241238,Jessy Deminguet,72,Central Midfielder,Winger,False,False,False,0.0072890801168542145
253409,Gift Links,72,Left Back,Attacking Midfielder,False,False,False,0.001910619558568215
253409,Gift Links,72,Left Back,Center Back,False,False,False,4.180729386399029e-05
253409,Gift Links,72,Left Back,Central Midfielder,False,False,False,0.001406382599466986
253409,Gift Links,72,Left Back,Defensive Midfielder,False,False,False,0.000575024587554893
253409,Gift Links,72,Left Back,Fullback,True,False,True,0.8518840564087897
253409,Gift Links,72,Left Back,Striker,False,False,False,1.3258262435868578e-05
253409,Gift Links,72,Left Back,Wide Midfielder,False,True,True,0.13076193844528713
253409,Gift Links,72,Left Back,Winger,False,False,False,0.0134069128440332
254982,Michel Ndary Adopo,72,Central Midfielder,Attacking Midfielder,False,False,False,0.004442552574570461
254982,Michel Ndary Adopo,72,Central Midfielder,Center Back,False,False,False,0.0063811718316188855
254982,Michel Ndary Adopo,72,Central Midfielder,Central Midfielder,True,False,True,0.3661825784587334
254982,Michel Ndary Adopo,72,Central Midfielder,Defensive Midfielder,False,True,True,0.6223863401620138
254982,Michel Ndary Adopo,72,Central Midfielder,Fullback,False,False,False,0.0005177793055420877
254982,Michel Ndary Adopo,72,Central Midfielder,Striker,False,False,False,9.357259402875916e-06
254982,Michel Ndary Adopo,72,Central Midfielder,Wide Midfielder,False,False,False,6.974625381520614e-05
254982,Michel Ndary Adopo,72,Central Midfielder,Winger,False,False,False,1.047415430321352e-05
255233,Tomáš Suslov,72,Attacking Midfielder,Attacking Midfielder,True,False,True,0.49686941795355
255233,Tomáš Suslov,72,Attacking Midfielder,Center Back,False,False,False,2.0268049077521576e-10
255233,Tomáš Suslov,72,Attacking Midfielder,Central Midfielder,False,True,True,0.12593288625746263
255233,Tomáš Suslov,72,Attacking Midfielder,Defensive Midfielder,False,False,False,0.00035423048615452145
255233,Tomáš Suslov,72,Attacking Midfielder,Fullback,False,False,False,5.955209741419989e-05
255233,Tomáš Suslov,72,Attacking Midfielder,Striker,False,False,False,0.003693245000312983
255233,Tomáš Suslov,72,Attacking Midfielder,Wide Midfielder,False,False,False,0.24173018158888573
255233,Tomáš Suslov,72,Attacking Midfielder,Winger,False,False,False,0.13136048641353937
258208,Ondřej Lingr,72,Left Midfielder,Attacking Midfielder,False,True,True,0.12570399099977786
258208,Ondřej Lingr,72,Left Midfielder,Center Back,False,False,False,1.1053391258683148e-08
258208,Ondřej Lingr,72,Left Midfielder,Central Midfielder,False,False,False,0.0007633867899780894
258208,Ondřej Lingr,72,Left Midfielder,Defensive Midfielder,False,False,False,8.890555648105841e-07
258208,Ondřej Lingr,72,Left Midfielder,Fullback,False,False,False,4.805807204823338e-06
258208,Ondřej Lingr,72,Left Midfielder,Striker,False,True,True,0.7557062329237595
258208,Ondřej Lingr,72,Left Midfielder,Wide Midfielder,True,False,True,0.052125847517912716
258208,Ondřej Lingr,72,Left Midfielder,Winger,False,True,True,0.06569483585241077
259027,Jhoanner Chávez,72,Left Back,Attacking Midfielder,False,False,False,0.0012780267196347871
259027,Jhoanner Chávez,72,Left Back,Center Back,False,False,False,4.7180281895956304e-05
259027,Jhoanner Chávez,72,Left Back,Central Midfielder,False,False,False,0.0017248045939470614
259027,Jhoanner Chávez,72,Left Back,Defensive Midfielder,False,False,False,0.0006542607545733058
259027,Jhoanner Chávez,72,Left Back,Fullback,True,False,True,0.7205598849338427
259027,Jhoanner Chávez,72,Left Back,Striker,False,False,False,0.00011225737278269884
259027,Jhoanner Chávez,72,Left Back,Wide Midfielder,False,True,True,0.25566095773403347
259027,Jhoanner Chávez,72,Left Back,Winger,False,False,False,0.019962627609290025
268576,Michele Collocolo,72,Central Midfielder,Attacking Midfielder,False,True,True,0.00962728793163668
268576,Michele Collocolo,72,Central Midfielder,Center Back,False,False,False,0.00012798485569663701
268576,Michele Collocolo,72,Central Midfielder,Central Midfielder,True,False,True,0.49089336144351975
268576,Michele Collocolo,72,Central Midfielder,Defensive Midfielder,False,True,True,0.4992100394879423
268576,Michele Collocolo,72,Central Midfielder,Fullback,False,False,False,9.468350300436422e-05
268576,Michele Collocolo,72,Central Midfielder,Striker,False,False,False,8.343569919045013e-06
268576,Michele Collocolo,72,Central Midfielder,Wide Midfielder,False,False,False,2.9807204756861373e-05
268576,Michele Collocolo,72,Central Midfielder,Winger,False,False,False,8.492003524388285e-06
270913,Uran Bislimi,72,Central Midfielder,Attacking Midfielder,False,True,True,0.33296078390306383
270913,Uran Bislimi,72,Central Midfielder,Center Back,False,False,False,1.6954763734057137e-05
270913,Uran Bislimi,72,Central Midfielder,Central Midfielder,True,False,True,0.5979423375588817
270913,Uran Bislimi,72,Central Midfielder,Defensive Midfielder,False,True,True,0.03643354473189123
270913,Uran Bislimi,72,Central Midfielder,Fullback,False,False,False,0.0012553377050975433
270913,Uran Bislimi,72,Central Midfielder,Striker,False,False,False,0.00033637759483522937
270913,Uran Bislimi,72,Central Midfielder,Wide Midfielder,False,False,False,0.01664710511699951
270913,Uran Bislimi,72,Central Midfielder,Winger,False,False,False,0.01440755862549692
271562,Matheus Araújo,72,Left Back,Attacking Midfielder,False,False,False,0.031228255395338595
271562,Matheus Araújo,72,Left Back,Center Back,False,True,True,0.027060283259817762
271562,Matheus Araújo,72,Left Back,Central Midfielder,False,False,False,0.14675541539082662
271562,Matheus Araújo,72,Left Back,Defensive Midfielder,False,False,False,0.1295487465654766
271562,Matheus Araújo,72,Left Back,Fullback,True,False,True,0.5814077719170849
271562,Matheus Araújo,72,Left Back,Striker,False,False,False,0.0023878234754435945
271562,Matheus Araújo,72,Left Back,Wide Midfielder,False,True,True,0.06689954523693481
271562,Matheus Araújo,72,Left Back,Winger,False,False,False,0.014712158759077136
71013,Lucas Cepeda,72,Left Winger,Attacking Midfielder,False,False,False,0.015069930079731623
71013,Lucas Cepeda,72,Left Winger,Center Back,False,False,False,3.0141453500869014e-10
71013,Lucas Cepeda,72,Left Winger,Central Midfielder,False,False,False,0.0003131134556316101
71013,Lucas Cepeda,72,Left Winger,Defensive Midfielder,False,False,False,3.24178769397786e-07
71013,Lucas Cepeda,72,Left Winger,Fullback,False,False,False,3.9245982290626e-05
71013,Lucas Cepeda,72,Left Winger,Striker,False,False,False,0.038861225284018995
71013,Lucas Cepeda,72,Left Winger,Wide Midfielder,False,True,True,0.46639005550738366
71013,Lucas Cepeda,72,Left Winger,Winger,True,False,True,0.4793261052107596
207554,Viktor Claesson,72,Attacking Midfielder,Attacking Midfielder,True,False,True,0.6102188630645269
207554,Viktor Claesson,72,Attacking Midfielder,Center Back,False,False,False,6.749890114703745e-06
207554,Viktor Claesson,72,Attacking Midfielder,Central Midfielder,False,True,True,0.12362384096813116
207554,Viktor Claesson,72,Attacking Midfielder,Defensive Midfielder,False,False,False,0.001699822955047953
207554,Viktor Claesson,72,Attacking Midfielder,Fullback,False,False,False,0.00032331632043185296
207554,Viktor Claesson,72,Attacking Midfielder,Striker,False,True,True,0.17226345271406562
207554,Viktor Claesson,72,Attacking Midfielder,Wide Midfielder,False,False,False,0.042240337091680624
207554,Viktor Claesson,72,Attacking Midfielder,Winger,False,False,False,0.04962361699600134
213613,Simon Gustafson,72,Central Midfielder,Attacking Midfielder,False,False,False,0.2904829208819852
213613,Simon Gustafson,72,Central Midfielder,Center Back,False,False,False,0.0006688985849161001
213613,Simon Gustafson,72,Central Midfielder,Central Midfielder,True,False,True,0.5925622986851729
